Plot,Repeat,PAR,A,Ci,gs,Flag_removal
1213,1,50.79469681,1.771893686,369.5055714,0.136122556,
1213,2,1800.023071,18.94559065,190.7028116,0.158700482,
1213,2,1098.934814,18.47320234,212.3654415,0.173046908,
1213,2,500.9121704,14.91935771,251.5084258,0.177856926,
1213,2,302.3088379,11.88012362,275.9947267,0.170274518,
1213,2,151.7679291,7.022095207,318.4319151,0.156434837,
1213,2,50.05186844,2.238703714,365.7152289,0.134903077,
1213,2,50.05186844,3.843472872,366.3681052,0.237577583,
1213,3,1799.000366,13.04560577,176.1511744,0.101557767,
1213,3,1101.451416,13.94688454,158.9833513,0.099513651,
1213,3,499.0460205,10.27708785,211.6484364,0.094562564,
1213,3,300.7867126,8.443272221,215.9141796,0.079042365,
1213,3,151.6221771,4.726095684,262.8055059,0.060412622,
1213,3,51.64786148,2.551881336,274.8605539,0.035555886,
1213,3,51.64786148,2.551881336,274.8605539,0.035555886,
1214,1,1802.335205,2.857024925,312.0144393,0.063095729,x
1214,1,1101.58667,2.165236178,328.1752026,0.059839338,x
1214,1,499.7173462,0.955785824,361.7090935,0.0595744,x
1214,1,301.1972656,0.534825847,373.8948746,0.061017826,x
1214,1,148.8686066,0.46502893,376.2666584,0.061947162,x
1214,1,50.97305298,1.963303597,338.0863855,0.061864288,x
1214,1,50.97305298,1.963303597,338.0863855,0.061864288,x
1214,2,1799.948486,34.01447253,259.7679676,0.451219039,
1214,2,1101.748657,31.41028753,277.1666352,0.477773802,
1214,2,500.2608643,21.13977444,318.5282335,0.49588586,
1214,2,301.7565613,16.99208458,333.7145343,0.496140979,
1214,2,151.6256104,9.967245313,358.035036,0.483339416,
1214,2,49.9272728,1.960197686,386.8310991,0.459206263,
1214,2,49.9272728,1.960197686,386.8310991,0.459206263,
1214,3,1798.958008,19.41634619,233.6841332,0.207229067,
1214,3,1098.331055,17.04633511,262.1081704,0.221433755,
1214,3,501.3691406,14.10178134,289.5688815,0.230223473,
1214,3,301.2172546,9.343702606,320.2976273,0.217455155,
1214,3,148.6444397,6.230228732,343.6345239,0.210577931,
1214,3,50.62358093,2.521701643,371.4325898,0.190511602,
1214,3,50.62358093,2.521701643,371.4325898,0.190511602,
1215,1,1797.832275,15.05634939,198.8445907,0.129797265,
1215,1,1098.846802,14.22672705,201.9967435,0.123728909,
1215,1,500.8838196,11.11115572,233.8242369,0.115483579,
1215,1,299.5378723,9.66917852,246.2680255,0.108527266,
1215,1,149.2645111,4.741192104,311.0206119,0.09623535,
1215,1,50.65937805,2.285013782,346.6040487,0.082638363,
1215,1,50.65937805,2.285013782,346.6040487,0.082638363,
1215,2,1800.030151,22.22760847,263.3019841,0.28852734,
1215,2,1100.029785,19.25977642,286.1966615,0.301255331,
1215,2,499.6856384,14.26958271,320.4883355,0.322100085,
1215,2,299.1919861,11.1041465,339.1585403,0.330734346,
1215,2,148.4819641,3.70733918,378.5220459,0.364066364,
1215,2,50.73006821,-0.25967101,397.6524309,0.345509669,
1215,2,50.73006821,-0.25967101,397.6524309,0.345509669,
1215,3,1800.556641,16.93067126,237.1691528,0.185347997,
1215,3,1098.102417,15.60930326,255.6870772,0.192821807,
1215,3,500.9912109,11.90104541,291.0365579,0.197518844,
1215,3,298.0258484,8.96662649,315.4613156,0.195531508,
1215,3,147.1827087,5.742259595,341.5536743,0.188688848,
1215,3,50.23859406,1.737381549,375.6988326,0.178177505,
1215,3,50.23859406,1.737381549,375.6988326,0.178177505,
1216,1,1803.579834,25.28937622,243.1102593,0.296555148,
1216,1,1101.88147,23.1137237,266.6120325,0.318751572,
1216,1,500.7678223,14.9022706,314.8503305,0.331126635,
1216,1,302.2610474,10.89821392,337.9414378,0.341461867,
1216,1,149.6197815,5.920943927,362.9474949,0.335163026,
1216,1,51.51451111,0.815491226,389.4171684,0.327293573,
1216,1,51.51451111,0.815491226,389.4171684,0.327293573,
1216,2,1800.155396,26.87593984,224.5118575,0.283226732,
1216,2,1100.899048,25.14543583,237.9221375,0.28597233,
1216,2,498.3982849,17.79767909,285.7932451,0.292890273,
1216,2,299.3334045,11.82547192,319.2667825,0.282817332,
1216,2,151.5985107,7.221126192,346.0805102,0.269741858,
1216,2,50.45599747,1.068427461,384.5779244,0.236397771,
1216,2,50.45599747,1.068427461,384.5779244,0.236397771,
1216,3,1800.351929,20.89960773,278.8324904,0.331583251,
1216,3,1100.148682,19.20883577,290.5286612,0.336325267,
1216,3,499.911377,13.52494355,322.0229947,0.342205231,
1216,3,300.5258179,10.69206092,337.8128226,0.34472766,
1216,3,148.3226166,4.898207683,366.8742411,0.334974302,
1216,3,50.58162308,1.505783028,385.122038,0.331288716,
1216,3,50.58162308,1.505783028,385.122038,0.331288716,
1217,1,1799.285889,10.45298516,217.6785576,0.098993735,
1217,1,1098.99292,12.64965966,195.0439037,0.104640626,
1217,1,501.7159119,8.486549882,259.5257774,0.10437592,
1217,1,301.4910889,9.029779904,239.1406246,0.095491391,
1217,1,148.9640503,7.20310712,260.0456691,0.087870406,
1217,1,50.91063309,2.495586688,330.3541455,0.064168665,
1217,1,50.91063309,2.495586688,330.3541455,0.064168665,
1217,3,1800.53064,13.69048901,207.12441,0.122848354,
1217,3,1097.981567,13.04008956,210.1324273,0.118165119,
1217,3,501.2152405,10.82798851,227.3087357,0.107661512,
1217,3,299.897583,9.264284674,246.2455155,0.103766243,
1217,3,150.7800751,7.336350503,277.411771,0.103632221,
1218,1,1799.676025,16.52383101,199.7785565,0.145803676,
1218,1,1100.680908,15.78308788,215.0664714,0.150460389,
1218,1,499.6521301,12.61466234,246.8813231,0.146272049,
1218,1,298.624115,8.565628515,282.7126492,0.132155259,
1218,1,149.6660461,5.11966031,317.0929365,0.115726489,
1218,1,48.87756729,2.239881472,347.1968754,0.086165775,
1218,1,48.87756729,2.239881472,347.1968754,0.086165775,
1218,2,1800.112549,3.109111631,165.856946,0.022796231,
1218,2,1098.42041,3.251525914,178.3796536,0.025083746,
1218,2,499.2723694,2.908006586,229.2767071,0.029556905,
1218,2,298.1483154,2.612838609,243.6805722,0.029178787,
1218,2,149.50177,2.947369803,228.7163431,0.029635689,x
1218,2,50.48974228,-0.034370766,389.4865258,0.021024821,
1218,2,50.48974228,-0.034370766,389.4865258,0.021024821,
1218,3,1099.036499,9.354273417,224.9592202,0.09188167,
1218,3,501.9864502,8.390302295,255.9656423,0.100327049,
1218,3,301.5247803,6.995778945,283.5862943,0.104620762,
1218,3,150.8630676,4.885310172,315.3274604,0.101903077,
1218,3,50.22138977,1.015216441,376.5107091,0.096140198,
1218,3,50.22138977,1.015216441,376.5107091,0.096140198,
1219,2,1800.261963,11.52533729,182.5190687,0.091355936,
1219,2,1099.430908,11.35599636,186.7853378,0.091239244,
1219,2,498.3952637,9.596101175,218.3794671,0.090598012,
1219,2,299.4335632,7.701482602,245.4442187,0.085962364,
1219,2,149.4540863,5.444753151,291.7997303,0.087878996,
1219,2,48.90261078,1.721518166,358.1959423,0.079631385,
1219,2,48.90261078,1.721518166,358.1959423,0.079631385,
1219,3,1797.775513,14.0526607,232.3225406,0.149573628,
1219,3,1098.347046,12.62342108,250.6495917,0.150514803,
1219,3,501.8807678,9.577402222,285.873598,0.150601166,
1219,3,298.9519653,7.350057183,309.1920356,0.146809448,
1219,3,149.0449829,4.465383927,341.563983,0.143568257,
1219,3,48.82853699,1.15535358,378.8936917,0.129806931,
1219,3,48.82853699,1.15535358,378.8936917,0.129806931,
1220,1,1801.749023,3.404239575,169.3393858,0.024771761,
1220,1,1100.843994,3.600020859,166.9308455,0.025710102,
1220,1,499.0837708,3.263240003,200.1737295,0.027195754,
1220,1,301.0772095,0.959956063,326.5975988,0.023540764,
1220,1,148.8569031,0.573841627,349.3784867,0.021473077,
1220,1,50.78136826,1.734497927,211.3132325,0.015211178,
1220,1,50.78136826,1.734497927,211.3132325,0.015211178,
1220,2,1799.675293,30.64353684,216.5641417,0.31174466,
1220,2,1100.70105,27.75083399,241.0147156,0.327463532,
1220,2,499.7157898,20.70546523,282.8429507,0.335812946,
1220,2,298.7112732,14.59804729,311.950984,0.320293013,
1220,2,149.330307,7.391053863,348.9352657,0.296203045,
1220,2,49.15509415,0.978777511,386.1559992,0.262328886,
1220,2,49.15509415,0.978777511,386.1559992,0.262328886,
1220,3,1801.795288,20.8766533,228.2385777,0.21888455,
1220,3,1098.143921,19.09574511,252.2156459,0.232884992,
1220,3,498.4255676,14.0033567,295.4522688,0.246331552,
1220,3,300.4938049,11.63153346,313.5683373,0.248130986,
1220,3,148.7719269,6.160528126,350.5222134,0.243591439,
1220,3,50.819664,1.452185349,383.2274945,0.235360669,
1220,3,50.819664,1.452185349,383.2274945,0.235360669,
1221,1,1798.257202,4.112673694,116.6301343,0.024372799,x
1221,1,1100.163452,2.955780498,219.8196158,0.028229968,x
1221,1,501.0651245,4.730834259,135.5590142,0.029743885,x
1221,1,299.9178772,3.489495725,208.7401451,0.030766609,x
1221,1,149.2003326,3.960872173,172.4456356,0.029018518,x
1221,1,50.64363098,-0.146947788,398.5367211,0.02468839,x
1221,1,50.64363098,-0.146947788,398.5367211,0.02468839,x
1221,2,1802.558594,22.53139496,117.833026,0.13545076,
1221,2,1102.319702,20.46279161,135.3488653,0.130640511,
1221,2,499.7201538,16.58881312,151.3395268,0.11182929,
1221,2,301.2611084,13.88520166,161.3421842,0.096904132,
1221,2,148.9440155,6.62007551,261.9049917,0.081222092,
1221,2,49.00402832,2.063690836,344.4605725,0.066769324,
1221,2,49.00402832,2.063690836,344.4605725,0.066769324,
1221,3,1800.072632,-0.508877835,472.4180735,0.009747674,x
1222,1,1798.385498,28.29928908,238.0706827,0.327737539,
1222,1,1099.441772,24.51937765,268.8487176,0.355733078,
1222,1,499.3221436,18.39712887,305.8725691,0.377627791,
1222,1,298.6128845,12.99501684,331.8645494,0.378579747,
1222,1,149.3765869,6.388025657,362.8684135,0.371574156,
1222,1,49.30032349,2.080651527,384.0201973,0.35362824,
1222,1,49.30032349,2.080651527,384.0201973,0.35362824,
1222,2,1800.639526,14.12522803,159.7394368,0.101485691,
1222,2,1098.300903,13.88598699,172.7016961,0.104879044,
1222,2,500.3379211,11.39322099,209.3590847,0.102331043,
1222,2,301.3319092,7.822890625,237.1730954,0.081947942,
1222,2,150.8901367,3.943687786,300.3334995,0.068427548,
1222,2,48.76245117,1.167596202,355.9939064,0.049278447,
1222,2,48.76245117,1.167596202,355.9939064,0.049278447,
1222,3,1800.057373,26.81784108,224.2811216,0.280067827,
1222,3,1098.185791,25.24467028,244.1221425,0.297834945,
1222,3,501.7051392,18.96952657,282.7682868,0.300276126,
1222,3,298.8371887,13.98580521,309.8752611,0.291352896,
1222,3,149.0532684,8.332081742,342.7542774,0.278624145,
1222,3,48.79866028,4.238248218,368.191359,0.266880612,
1222,3,48.79866028,4.238248218,368.191359,0.266880612,
1223,1,1800.78772,12.68797585,181.2968449,0.099542076,
1223,1,1100.445679,12.41369212,205.6735638,0.109726488,
1223,1,499.9571533,9.757542784,256.9687545,0.118055007,
1223,1,300.3844604,7.418744514,289.9999352,0.118129374,
1223,1,149.2644196,3.630052585,341.2787694,0.113468159,
1223,1,51.47521591,0.177386217,391.2561484,0.096888505,
1223,1,51.47521591,0.177386217,391.2561484,0.096888505,
1223,2,1800.486694,12.94384052,204.8915681,0.115085211,x
1223,2,1798.695801,17.91131971,80.75367667,0.094685676,
1223,2,1100.848999,17.39144997,118.3843997,0.104650232,
1223,2,1100.464722,13.31277465,203.8824682,0.116540218,x
1223,2,500.0847778,16.35612193,101.5630734,0.091873642,
1223,2,498.5991211,10.26109835,238.4002212,0.109329801,x
1223,2,301.7165527,13.76932908,108.8449449,0.078949969,
1223,2,300.6193237,7.917181971,266.5671945,0.103456388,x
1223,2,151.5802307,4.976736949,291.4718717,0.080695857,x
1223,2,151.5614166,9.192187576,149.1039823,0.061078965,
1223,2,51.70975494,0.770174381,372.7890872,0.069102397,x
1223,2,51.70975494,0.770174381,372.7890872,0.069102397,x
1223,2,50.08051682,5.35010623,120.9536833,0.031512603,
1223,2,50.08051682,5.35010623,120.9536833,0.031512603,
1223,3,1798.609375,15.00072767,189.4535769,0.123539684,
1223,3,1101.699829,14.06315901,196.834843,0.119565401,
1223,3,501.0370483,13.07016306,195.2591696,0.109193074,
1223,3,300.6813965,9.815558003,228.6179597,0.098477458,
1223,3,149.2873383,5.800690975,270.644886,0.077826617,
1223,3,48.39256668,1.788405453,346.9677373,0.064291637,
1223,3,48.39256668,1.788405453,346.9677373,0.064291637,
1224,3,1800.821899,15.19945123,199.2461448,0.131085137,
1224,3,1099.729248,14.46516186,212.5379349,0.133049199,
1224,3,502.0925903,11.40209954,252.9899467,0.134272927,
1224,3,300.2396851,8.559299811,284.3796273,0.129536751,
1224,3,151.1444397,4.01626046,339.4457963,0.123154676,
1224,3,51.45735168,1.873195373,365.3420707,0.108774306,
1224,3,51.45735168,1.873195373,365.3420707,0.108774306,
1225,1,1799.300049,8.179472517,264.863575,0.114542292,x
1225,1,1101.345215,6.511737392,297.9752079,0.124680578,x
1225,1,500.0040894,15.13337956,192.5279511,0.126545718,x
1225,1,299.0332336,6.593323994,301.1805579,0.126718254,x
1225,1,149.1169739,3.917620405,335.058135,0.12227027,x
1225,1,50.366745,3.534144007,338.7586144,0.112612822,x
1225,1,50.366745,3.534144007,338.7586144,0.112612822,x
1225,2,1800.555054,4.597212498,NA,0.050168359,x
1225,2,1799.905396,16.97228858,232.9885226,0.187344837,
1225,2,1098.795532,15.97399795,247.9662953,0.192971458,
1225,2,1098.493164,4.157580339,NA,0.048182242,x
1225,2,501.5684509,4.02323257,NA,0.050294373,x
1225,2,498.8798218,11.11402632,290.7258958,0.193065648,
1225,2,301.0436096,3.319320941,NA,0.049162305,x
1225,2,298.0458069,9.939765708,299.0975042,0.186288319,
1225,2,149.3229523,2.528688369,NA,0.048340302,x
1225,2,149.2401276,6.212980437,329.9419592,0.177110184,
1225,2,48.67443848,2.736453342,360.1751312,0.159775625,
1225,2,48.67443848,2.736453342,360.1751312,0.159775625,
1225,2,48.3220787,1.424405347,NA,0.047169106,x
1225,2,48.3220787,1.424405347,NA,0.047169106,x
1225,3,1799.429932,15.9539186,230.4441588,0.170354898,
1225,3,1100.510376,15.839559,241.9695226,0.18105546,
1225,3,499.7347107,12.96932402,273.9616738,0.188680659,
1225,3,298.6481628,11.05360904,289.3535518,0.183812637,
1225,3,149.5334473,5.407178667,338.2504808,0.17479807,
1225,3,48.85988617,1.141450266,377.8443537,0.157219005,
1225,3,48.85988617,1.141450266,377.8443537,0.157219005,
1226,1,1790.567627,17.83883351,197.8619965,0.152932149,
1226,1,1092.946533,17.35754086,219.8597897,0.166700761,
1226,1,490.9753113,13.32632436,259.4881652,0.164936315,
1226,1,290.4239197,8.916558707,299.1118786,0.155674269,
1226,1,190.1265106,7.54719375,306.3223355,0.140883034,
1226,1,189.7589111,5.300181069,319.8304142,0.117628982,
1226,1,189.7589111,5.300181069,319.8304142,0.117628982,
1226,2,1799.993774,21.92050443,173.3888043,0.16742568,
1226,2,1101.266113,20.54254981,203.5724474,0.181365796,
1226,2,500.0515137,16.72794074,245.8288474,0.189469156,
1226,2,298.7744141,12.46045972,280.6649461,0.183848476,
1226,2,149.7775574,6.694063004,331.9778483,0.180945799,
1226,2,49.20284653,-0.011245487,393.1473594,0.180675695,
1226,2,49.20284653,-0.011245487,393.1473594,0.180675695,
1226,3,1798.911011,18.73245623,213.6880152,0.174188868,
1226,3,1098.87793,17.38444869,228.3156215,0.174482815,
1226,3,500.5666809,13.94136686,256.2168338,0.16702447,
1226,3,298.7249756,10.87408148,273.9596951,0.149104536,
1226,3,148.1118164,9.047058468,285.878186,0.136416393,
1226,3,49.62416458,3.790988293,335.1010699,0.103060725,
1226,3,49.62416458,3.790988293,335.1010699,0.103060725,
1227,1,1797.192627,28.65395247,249.5217747,0.352126842,
1227,1,1100.797974,25.08803173,279.1030753,0.389429804,
1227,1,502.8748779,18.66191185,313.1320245,0.408180439,
1227,1,299.0476379,13.29137581,335.3878156,0.394713918,
1227,1,147.8795319,4.6340431,370.9109686,0.352750701,
1227,1,50.56562805,-0.121672156,394.8783827,0.28627772,
1227,1,50.56562805,-0.121672156,394.8783827,0.28627772,
1227,2,1800.847534,20.64248635,238.2681837,0.227196434,
1227,2,1099.666748,20.01079924,246.790347,0.230281132,
1227,2,501.3146057,15.49807044,275.3406516,0.219776089,
1227,2,299.9448853,11.99618194,300.1002965,0.21409173,
1227,2,151.0014648,4.163234691,358.9885084,0.198847752,
1227,2,51.26680756,0.670612699,387.1998156,0.161218329,
1227,2,51.26680756,0.670612699,387.1998156,0.161218329,
1227,3,1801.191284,18.38088448,276.7408628,0.272466958,
1227,3,1101.135498,15.80888545,300.6665455,0.294507842,
1227,3,502.2550964,9.980219714,338.6644113,0.314330628,
1227,3,300.2189331,6.648001472,357.0657122,0.313521304,
1227,3,150.5650635,1.374928825,385.8559949,0.310032675,
1227,3,49.52590561,-4.004292953,416.4949719,0.29055008,
1227,3,49.52590561,-4.004292953,416.4949719,0.29055008,
1228,2,1800.011353,12.44073294,179.6779175,0.094965987,
1228,2,1098.930176,11.13454255,211.2299884,0.099353255,
1228,2,499.5979614,5.702359776,294.0058007,0.093180284,x
1228,2,298.6224365,7.723393016,252.894129,0.088541264,
1228,2,149.7831879,7.076119957,260.6726467,0.085546885,
1228,2,51.17655945,2.218245929,346.8382654,0.075657621,
1228,2,51.17655945,2.218245929,346.8382654,0.075657621,
1228,3,1798.138794,12.72489155,316.3594463,0.296297229,
1228,3,1099.110596,10.97566837,326.3763113,0.292946443,
1228,3,498.9301758,8.895074319,340.1413447,0.295098602,
1228,3,298.0729675,6.343285659,354.8259309,0.293459355,
1228,3,149.1638336,2.992412415,373.6556459,0.28730416,
1228,3,48.62102127,-1.241439092,398.5970248,0.299848383,
1228,3,48.62102127,-1.241439092,398.5970248,0.299848383,
1229,1,1799.742432,12.38092546,212.4929626,0.116793689,
1229,1,1101.069458,11.9676399,224.4784316,0.120056609,
1229,1,500.0947876,9.021947078,265.0365775,0.119544119,
1229,1,301.8098755,7.797611537,277.1613635,0.113795394,
1229,1,150.5511017,5.1038831,309.3943919,0.104006989,
1229,1,51.38896179,1.449951915,361.9760713,0.086642372,
1229,1,51.38896179,1.449951915,361.9760713,0.086642372,
1229,2,1799.928711,10.63342214,271.8907938,0.14952857,
1229,2,1098.590576,10.57853671,276.169117,0.151883231,
1229,2,499.1116943,7.942648229,304.5384079,0.149322384,
1229,2,299.7245789,7.776793907,303.5003372,0.143110578,
1229,2,151.9253693,4.111779326,343.6294831,0.136428365,
1229,2,50.44583511,1.147477066,378.4028557,0.125232463,
1229,2,50.44583511,1.147477066,378.4028557,0.125232463,
1229,3,1800.129639,10.84453643,288.3331401,0.174126492,
1229,3,1101.058472,9.778153757,299.7283573,0.174827543,
1229,3,498.2536926,9.007110496,306.7263452,0.171593078,
1229,3,299.4582214,7.364086762,324.6495529,0.176081407,
1229,3,151.7236328,5.666472207,340.3602046,0.172684165,
1229,3,48.26336288,0.828467113,386.5826663,0.161600099,
1229,3,48.26336288,0.828467113,386.5826663,0.161600099,
1230,1,1800.075562,24.51700558,256.2457039,0.323045634,
1230,1,1101.829468,21.99430199,277.9460499,0.343573462,
1230,1,497.6713257,16.70270322,308.3400065,0.350616295,
1230,1,298.4848938,14.7120079,316.3661395,0.337423666,
1230,1,151.5287476,7.002335643,356.3390114,0.337197425,
1230,1,46.95527649,3.291003189,376.5149142,0.318138678,
1230,1,46.95527649,3.291003189,376.5149142,0.318138678,
1230,2,1800.776367,18.16525292,244.4923715,0.214667098,
1230,2,1100.487427,17.50223086,256.5148628,0.223961643,
1230,2,501.1933594,14.31327975,284.9872144,0.230707422,
1230,2,299.8545227,11.87170273,303.7949477,0.231970719,
1230,2,149.8945007,6.025598705,346.0721631,0.224566792,
1230,2,49.29407883,0.313644279,389.1165181,0.211435847,
1230,2,49.29407883,0.313644279,389.1165181,0.211435847,
1230,3,1798.547241,11.88351316,273.5851513,0.171691719,
1230,3,1099.127686,10.9834072,286.6594985,0.177609931,
1230,3,501.6600342,10.41164344,298.3335809,0.186680557,
1230,3,301.5298767,11.65786437,287.0494792,0.183644198,x
1230,3,148.782608,5.647677383,337.9305516,0.172752625,
1230,3,50.91674042,1.735677054,374.0321997,0.158215088,
1230,3,50.91674042,1.735677054,374.0321997,0.158215088,
1231,1,1799.897339,6.98579944,252.9767824,0.083140327,
1231,1,1098.108765,6.284877267,269.7785216,0.084595761,
1231,1,500.4483948,6.031349808,283.2222824,0.090019213,
1231,1,302.0467834,5.001868012,297.9967328,0.0855211,
1231,1,151.15271,3.661376969,322.2871328,0.083485545,
1231,1,49.86478424,0.481079489,383.9657531,0.077487339,
1231,1,49.86478424,0.481079489,383.9657531,0.077487339,
1231,2,1800.785034,13.50516155,168.8837514,0.099753042,
1231,2,1100.625,12.35762536,192.0498305,0.101355428,
1231,2,501.8833313,10.5212547,221.0073021,0.100187622,
1231,2,298.5288391,8.513963088,226.7179732,0.083142532,
1231,2,147.9956207,4.710882956,286.4731585,0.071313562,
1231,2,50.51025772,1.177658754,358.097909,0.053415382,
1231,2,50.51025772,1.177658754,358.097909,0.053415382,
1232,1,1799.069824,1.841799532,299.6238666,0.034675887,
1232,1,1100.226807,1.407501137,325.9587146,0.036976507,
1232,1,501.5901184,1.1022025,344.3397832,0.039385857,
1232,1,298.4870605,2.30346905,290.3457886,0.036792291,x
1232,1,150.6425629,1.642381471,330.1363348,0.043511137,x
1232,1,51.12438965,-0.784948931,421.9040234,0.03981339,
1232,1,51.12438965,-0.784948931,421.9040234,0.03981339,
1232,2,1799.560425,17.9315595,262.7002626,0.234845093,
1232,2,1100.165527,16.61665195,264.576178,0.219509972,
1232,2,497.9554443,13.34365098,279.663186,0.198838252,
1232,2,302.061615,11.28947801,289.8626811,0.183731053,
1232,2,151.0419922,5.859409539,330.6907958,0.159978201,
1232,2,48.49344635,1.961227581,365.600123,0.124890013,
1232,2,48.49344635,1.961227581,365.600123,0.124890013,
1232,3,1799.232056,20.9338333,227.2618835,0.217061749,
1232,3,1100.674316,21.41960748,225.1839768,0.216925956,
1232,3,500.767334,15.87707617,260.7973697,0.202880871,
1232,3,298.301178,9.989183403,289.6671111,0.161948523,
1232,3,151.1005859,6.09829416,315.9592294,0.131662683,
1232,3,50.17707443,3.276340934,331.0122202,0.087049196,
1232,3,50.17707443,3.276340934,331.0122202,0.087049196,
1233,1,1798.906494,8.39308244,222.6483505,0.081261638,
1233,1,1101.90979,8.568667266,239.0710916,0.091175376,
1233,1,498.044342,8.036976885,260.2904126,0.098463684,
1233,1,300.1460266,5.990509031,285.4748424,0.090100049,
1233,1,148.8985748,4.49447628,314.1630644,0.091548125,
1233,1,50.15216064,0.219523165,389.6586588,0.077746916,
1233,1,50.15216064,0.219523165,389.6586588,0.077746916,
1233,3,1799.535522,9.053963437,261.7636784,0.114133902,
1233,3,1099.045288,11.4311188,233.1276755,0.116710415,
1233,3,498.5357056,8.025402257,282.5332961,0.118091734,
1233,3,300.5810547,6.063522162,295.3107355,0.100389703,
1233,3,149.2406006,1.060959809,371.1387226,0.078400626,
1233,3,50.14154434,-0.446140769,408.9541188,0.046910095,
1233,3,50.14154434,-0.446140769,408.9541188,0.046910095,
1234,1,1797.731934,13.59699533,191.3873664,0.111219233,
1234,1,1101.407349,13.31389638,206.7765714,0.117092055,
1234,1,500.2443848,11.72827592,239.404659,0.12433764,
1234,1,301.8370361,9.519677485,274.7223519,0.1303643,
1234,1,151.2048798,5.305016827,318.694191,0.114548958,
1234,1,49.9894371,-0.004916093,394.3804546,0.095629284,
1234,1,49.9894371,-0.004916093,394.3804546,0.095629284,
1235,1,1800.067383,14.89345248,249.4459386,0.175846753,
1235,1,1101.208008,13.12169557,271.6221624,0.182227803,
1235,1,500.1905823,9.605513135,305.9423929,0.184386024,
1235,1,300.2683716,7.530999246,325.6647606,0.185297893,
1235,1,148.1490326,4.585881735,352.4692443,0.183679055,
1235,1,50.44371796,1.175489331,383.2345372,0.178275518,
1235,1,50.44371796,1.175489331,383.2345372,0.178275518,
1235,2,1802.209351,10.73847092,276.3586991,0.155452731,
1235,2,1099.326904,9.54709775,289.4022736,0.155014432,
1235,2,501.8143616,7.622964579,309.1278982,0.15180868,
1235,2,298.4222412,4.882082754,339.2289133,0.15237741,
1235,2,147.3309784,2.779543396,360.0733987,0.141713713,
1235,2,50.68440247,-1.280664177,408.2497008,0.129833243,
1235,2,50.68440247,-1.280664177,408.2497008,0.129833243,
1235,3,1797.460938,19.48767912,166.1468235,0.142882558,
1235,3,1097.098999,18.85746472,184.974289,0.149915595,
1235,3,500.7618713,14.51926528,236.7263417,0.153317096,
1235,3,297.6806641,11.28841949,266.3573646,0.146323951,
1235,3,147.3332214,7.407462055,297.1838659,0.12661828,
1235,3,50.29912567,3.946912101,324.6982248,0.093804429,
1235,3,50.29912567,3.946912101,324.6982248,0.093804429,
1236,1,1799.308716,27.11041114,291.0526492,0.475378451,
1236,1,1100.065674,25.02726631,290.6615283,0.429296085,
1236,1,499.5990295,18.61056142,306.4736952,0.369543969,
1236,1,301.9181824,11.62372081,336.2271843,0.35011247,
1236,1,150.8617249,6.389367186,359.8840538,0.322782656,
1236,1,48.64482117,1.786882936,384.0239617,0.309789217,
1236,1,48.64482117,1.786882936,384.0239617,0.309789217,
1236,2,1799.518066,22.31368645,220.4288171,0.219139277,
1236,2,1098.720581,20.55943623,236.9359031,0.221971857,
1236,2,500.8815002,17.14847426,264.0569613,0.221252244,
1236,2,298.5606689,11.99966756,299.5730092,0.212044561,
1236,2,149.5494385,3.895772215,359.9479116,0.189952576,
1236,2,49.89057922,0.096751629,393.1249471,0.181208313,
1236,2,49.89057922,0.096751629,393.1249471,0.181208313,
1236,3,1800.714233,17.729041,227.5132743,0.181223279,
1236,3,1098.643066,19.07070595,230.9202591,0.197826574,
1236,3,501.7996826,15.36130381,270.9035114,0.210285887,
1236,3,301.5811768,13.66457482,286.7198142,0.213551312,
1236,3,148.9994354,7.080212207,337.8754578,0.212838378,
1236,3,50.90222168,-0.163030436,394.2075336,0.191547066,
1236,3,50.90222168,-0.163030436,394.2075336,0.191547066,
1237,1,1802.309204,9.436391549,310.0737333,0.201722923,
1237,1,1097.124268,8.527202726,318.8186014,0.202119771,
1237,1,497.875061,6.306421672,337.2566978,0.199317466,
1237,1,300.3751221,5.225649989,345.7258278,0.195383496,
1237,1,148.5744934,3.381714165,360.6381436,0.189122903,
1237,1,51.18618774,0.776582731,382.9541522,0.182792169,
1237,1,51.18618774,0.776582731,382.9541522,0.182792169,
1237,2,1800.465576,15.15135876,256.1352293,0.191410243,
1237,2,1098.991455,14.42030091,269.5356214,0.200095083,
1237,2,498.4200745,10.4365925,306.476811,0.207722462,
1237,2,299.218811,8.960587303,317.0315159,0.202368214,
1237,2,151.22966,4.819623886,350.5952404,0.200645386,
1237,2,51.57600021,0.56809057,385.1358461,0.188253535,
1237,2,51.57600021,0.56809057,385.1358461,0.188253535,
1237,3,1800.062988,9.995723574,270.0048516,0.140360981,x
1237,3,1800.032104,9.763712592,268.7525107,0.135291097,x
1237,3,1799.877808,10.6593213,258.7914941,0.135635868,x
1237,3,1799.860352,10.64972901,264.2269133,0.141612659,x
1237,3,1799.852051,9.89006536,269.8174269,0.137981751,x
1237,3,1799.835815,11.78747443,241.8607392,0.132163913,x
1237,3,1799.825439,10.06992304,265.0244278,0.135147358,x
1237,3,1799.81604,11.1463347,255.3544189,0.138208679,x
1237,3,1799.804321,9.161497054,279.3676443,0.139682294,x
1237,3,1799.7948,8.209450483,285.6261167,0.132896686,x
1237,3,1799.771729,10.83694747,247.5236473,0.126546871,x
